============================================================================================
ANSOFT                                                                              02/07/20
Double Slot 50 Ohm Transfer Function                                                14:53:25

--------------------------------------------------------------------------------------------
        Freq [GHz]   ocVre*sqrt(50/(.5*(ocVre^2+ocVim^2)/outPower)) []   ocVim*sqrt(50/(.5*(ocVre^2+ocVim^2)/outPower)) []
24.399999999999999                                   0.002407713643841                                  -0.000094793108895
24.410000000000000                                   0.002416348180340                                  -0.000118766710991
24.420000000000002                                   0.002424753734879                                  -0.000142962204182
24.430000000000000                                   0.002432925879824                                  -0.000167378248460
24.440000000000001                                   0.002440860159796                                  -0.000192013427097
24.449999999999999                                   0.002448552134159                                  -0.000216866251130
24.460000000000001                                   0.002455997276495                                  -0.000241935141333
24.469999999999999                                   0.002463191088454                                  -0.000267218454204
24.480000000000000                                   0.002470129025986                                  -0.000292714455104
24.489999999999998                                   0.002476806530724                                  -0.000318421327187
24.500000000000000                                   0.002483219025825                                  -0.000344337187057
24.510000000000002                                   0.002489361909472                                  -0.000370460039564
24.520000000000000                                   0.002495230565926                                  -0.000396787819768
24.530000000000001                                   0.002500820381864                                  -0.000423318376699
24.539999999999999                                   0.002506126700545                                  -0.000450049452017
24.550000000000001                                   0.002511144852921                                  -0.000476978712652
24.559999999999999                                   0.002515870159002                                  -0.000504103743356
24.570000000000000                                   0.002520297974888                                  -0.000531421985946
24.579999999999998                                   0.002524423572946                                  -0.000558930859564
24.590000000000000                                   0.002528242280435                                  -0.000586627609535
24.600000000000001                                   0.002531749371781                                  -0.000614509458215
24.609999999999999                                   0.002534940154322                                  -0.000642573443910
24.620000000000001                                   0.002537809867943                                  -0.000670816575269
24.629999999999999                                   0.002540353842913                                  -0.000699235742729
24.640000000000001                                   0.002542567376498                                  -0.000727827719087
24.649999999999999                                   0.002544445709371                                  -0.000756589092531
24.660000000000000                                   0.002545984181109                                  -0.000785516529062
24.670000000000002                                   0.002547178060505                                  -0.000814606426169
24.680000000000000                                   0.002548022688407                                  -0.000843855143576
24.690000000000001                                   0.002548513328367                                  -0.000873258877375
24.699999999999999                                   0.002548645359688                                  -0.000902813781374
24.710000000000001                                   0.002548414128841                                  -0.000932515827542
24.719999999999999                                   0.002547815020621                                  -0.000962360918772
24.730000000000000                                   0.002546843350790                                  -0.000992344805028
24.739999999999998                                   0.002545494603426                                  -0.001022463168682
24.750000000000000                                   0.002543764137048                                  -0.001052711494607
24.760000000000002                                   0.002541647510641                                  -0.001083085183203
24.770000000000000                                   0.002539140161197                                  -0.001113579595818
24.780000000000001                                   0.002536237633938                                  -0.001144189816644
24.789999999999999                                   0.002532935467439                                  -0.001174910935148
24.800000000000001                                   0.002529229308279                                  -0.001205737848664
24.809999999999999                                   0.002525114779173                                  -0.001236665330420
24.820000000000000                                   0.002520587549939                                  -0.001267688066807
24.829999999999998                                   0.002515643427287                                  -0.001298800590028
24.840000000000000                                   0.002510278148517                                  -0.001329997259654
24.850000000000001                                   0.002504487628959                                  -0.001361272418525
24.859999999999999                                   0.002498267710232                                  -0.001392620197524
24.870000000000001                                   0.002491614413745                                  -0.001424034540562
24.879999999999999                                   0.002484523753612                                  -0.001455509436210
24.890000000000001                                   0.002476991901174                                  -0.001487038559712
24.899999999999999                                   0.002469014979322                                  -0.001518615620847
24.910000000000000                                   0.002460589202986                                  -0.001550234014805
24.920000000000002                                   0.002451711072322                                  -0.001581887185006
24.930000000000000                                   0.002442376866639                                  -0.001613568289175
24.940000000000001                                   0.002432583203349                                  -0.001645270498735
24.949999999999999                                   0.002422326670473                                  -0.001676986710609
24.960000000000001                                   0.002411603957708                                  -0.001708709822106
24.969999999999999                                   0.002400411941792                                  -0.001740432509018
24.980000000000000                                   0.002388747531468                                  -0.001772147340266
24.989999999999998                                   0.002376607659385                                  -0.001803846773824
25.000000000000000                                   0.002363989588147                                  -0.001835523107371
25.010000000000002                                   0.002350890575981                                  -0.001867168571858
25.020000000000000                                   0.002337307966318                                  -0.001898775234252
25.030000000000001                                   0.002323239294260                                  -0.001930335054610
25.039999999999999                                   0.002308682261236                                  -0.001961839810120
25.050000000000001                                   0.002293634679796                                  -0.001993281176585
25.059999999999999                                   0.002278094438642                                  -0.002024650822426
25.070000000000000                                   0.002262059626602                                  -0.002055940094270
25.079999999999998                                   0.002245528458537                                  -0.002087140407592
25.090000000000000                                   0.002228499371111                                  -0.002118243024953
25.100000000000001                                   0.002210970953104                                  -0.002149238984576
25.109999999999999                                   0.002192941821059                                  -0.002180119371407
25.120000000000001                                   0.002174410996399                                  -0.002210875031898
25.129999999999999                                   0.002155377496500                                  -0.002241496878503
25.140000000000001                                   0.002135840563688                                  -0.002271975461431
25.149999999999999                                   0.002115799621551                                  -0.002302301486730
25.160000000000000                                   0.002095254351166                                  -0.002332465467091
25.170000000000002                                   0.002074204545596                                  -0.002362457830804
25.180000000000000                                   0.002052650211302                                  -0.002392268907855
25.190000000000001                                   0.002030591575507                                  -0.002421888954094
25.199999999999999                                   0.002008029104305                                  -0.002451308190730
25.210000000000001                                   0.001984963409672                                  -0.002480516753163
25.219999999999999                                   0.001961395378835                                  -0.002509504615270
25.230000000000000                                   0.001937326028736                                  -0.002538261835002
25.239999999999998                                   0.001912756763358                                  -0.002566778303461
25.250000000000000                                   0.001887689102259                                  -0.002595043981910
25.260000000000002                                   0.001862124699945                                  -0.002623048548704
25.270000000000000                                   0.001836065730425                                  -0.002650782039474
25.280000000000001                                   0.001809514271606                                  -0.002678234005874
25.289999999999999                                   0.001782472975893                                  -0.002705394291781
25.300000000000001                                   0.001754944408752                                  -0.002732252614497
25.309999999999999                                   0.001726931686879                                  -0.002758798638958
25.320000000000000                                   0.001698437919931                                  -0.002785022114713
25.329999999999998                                   0.001669466722394                                  -0.002810912656132
25.340000000000000                                   0.001640021759357                                  -0.002836460062085
25.350000000000001                                   0.001610107010135                                  -0.002861654081431
25.359999999999999                                   0.001579726818339                                  -0.002886484351136
25.370000000000001                                   0.001548885707843                                  -0.002910940630038
25.379999999999999                                   0.001517588365215                                  -0.002935012931526
25.390000000000001                                   0.001485839874430                                  -0.002958690817992
25.399999999999999                                   0.001453645696632                                  -0.002981964464225
25.410000000000000                                   0.001421011176884                                  -0.003004823696657
25.420000000000002                                   0.001387942326888                                  -0.003027258602269
25.430000000000000                                   0.001354445313209                                  -0.003049259321633
25.440000000000001                                   0.001320526358674                                  -0.003070815992163
25.449999999999999                                   0.001286192192433                                  -0.003091918986022
25.460000000000001                                   0.001251449732793                                  -0.003112558720809
25.469999999999999                                   0.001216306127531                                  -0.003132725633172
25.480000000000000                                   0.001180768810517                                  -0.003152410486879
25.489999999999998                                   0.001144845500306                                  -0.003171603894722
25.500000000000000                                   0.001108544140344                                  -0.003190296935053
25.510000000000002                                   0.001071872878712                                  -0.003208480558356
25.520000000000000                                   0.001034840251573                                  -0.003226146057411
25.530000000000001                                   0.000997454891346                                  -0.003243284660259
25.539999999999999                                   0.000959725765660                                  -0.003259888088500
25.550000000000001                                   0.000921662046746                                  -0.003275947935260
25.559999999999999                                   0.000883273160068                                  -0.003291456180717
25.570000000000000                                   0.000844568746754                                  -0.003306404908633
25.579999999999998                                   0.000805558618649                                  -0.003320786415428
25.590000000000000                                   0.000766252976594                                  -0.003334593259506
25.600000000000001                                   0.000726662007222                                  -0.003347818146593
25.609999999999999                                   0.000686796280169                                  -0.003360454031893
25.620000000000001                                   0.000646666477867                                  -0.003372494163194
25.629999999999999                                   0.000606283517538                                  -0.003383931926299
25.640000000000001                                   0.000565658452624                                  -0.003394760939655
25.649999999999999                                   0.000524802601313                                  -0.003404975237816
25.660000000000000                                   0.000483727370153                                  -0.003414568889181
25.670000000000002                                   0.000442444382406                                  -0.003423536405188
25.680000000000000                                   0.000400965405515                                  -0.003431872480032
25.690000000000001                                   0.000359302352735                                  -0.003439572028414
25.699999999999999                                   0.000317467289422                                  -0.003446630357310
25.710000000000001                                   0.000275472418826                                  -0.003453042953430
25.719999999999999                                   0.000233330040703                                  -0.003458805619568
25.730000000000000                                   0.000191052624957                                  -0.003463914451447
25.739999999999998                                   0.000148652718427                                  -0.003468365864757
25.750000000000000                                   0.000106142981798                                  -0.003472156447634
25.760000000000002                                   0.000063536166653                                  -0.003475283252569
25.770000000000000                                   0.000020845116613                                  -0.003477743499986
25.780000000000001                                  -0.000021917246167                                  -0.003479534707698
25.789999999999999                                  -0.000064737929238                                  -0.003480654783362
25.800000000000001                                  -0.000107603878128                                  -0.003481101886526
25.809999999999999                                  -0.000150501974080                                  -0.003480874449329
25.820000000000000                                  -0.000193419061026                                  -0.003479971256256
25.829999999999998                                  -0.000236341940191                                  -0.003478391382846
25.840000000000000                                  -0.000279257377610                                  -0.003476134184045
25.850000000000001                                  -0.000322152112167                                  -0.003473199362153
25.859999999999999                                  -0.000365012874432                                  -0.003469586870528
25.870000000000001                                  -0.000407826379505                                  -0.003465297062934
25.879999999999999                                  -0.000450579335387                                  -0.003460330510502
25.890000000000001                                  -0.000493258472537                                  -0.003454688098579
25.899999999999999                                  -0.000535850509455                                  -0.003448371100001
25.910000000000000                                  -0.000578342192408                                  -0.003441380982743
25.920000000000002                                  -0.000620720316133                                  -0.003433719623326
25.930000000000000                                  -0.000662971690637                                  -0.003425389122961
25.940000000000001                                  -0.000705083176720                                  -0.003416391971551
25.949999999999999                                  -0.000747041664169                                  -0.003406730874462
25.960000000000001                                  -0.000788834146152                                  -0.003396408882353
25.969999999999999                                  -0.000830447604758                                  -0.003385429407810
25.980000000000000                                  -0.000871869178175                                  -0.003373796066716
25.989999999999998                                  -0.000913085999198                                  -0.003361512817625
26.000000000000000                                  -0.000954085408522                                  -0.003348583943206
26.010000000000002                                  -0.000994854693849                                  -0.003335014007543
26.020000000000000                                  -0.001035381423367                                  -0.003320807866486
26.030000000000001                                  -0.001075653063323                                  -0.003305970697373
26.039999999999999                                  -0.001115657364069                                  -0.003290507914246
26.050000000000001                                  -0.001155382133829                                  -0.003274425294519
26.059999999999999                                  -0.001194815345628                                  -0.003257728815556
26.070000000000000                                  -0.001233945111769                                  -0.003240424883770
26.079999999999998                                  -0.001272759679311                                  -0.003222520034627
26.090000000000000                                  -0.001311247451771                                  -0.003204021197141
26.100000000000001                                  -0.001349397047738                                  -0.003184935489237
26.109999999999999                                  -0.001387197212749                                  -0.003165270388323
26.120000000000001                                  -0.001424636859649                                  -0.003145033556818
26.129999999999999                                  -0.001461705220514                                  -0.003124232986234
26.140000000000001                                  -0.001498391527649                                  -0.003102876926943
26.149999999999999                                  -0.001534685409327                                  -0.003080973800320
26.160000000000000                                  -0.001570576572641                                  -0.003058532336587
26.170000000000002                                  -0.001606055132564                                  -0.003035561610900
26.180000000000000                                  -0.001641111245073                                  -0.003012070694142
26.190000000000001                                  -0.001675735351295                                  -0.002988069114312
26.199999999999999                                  -0.001709918234399                                  -0.002963566453452
26.210000000000001                                  -0.001743650780814                                  -0.002938572623849
26.219999999999999                                  -0.001776924305789                                  -0.002913097689508
26.230000000000000                                  -0.001809730245329                                  -0.002887151944947
26.239999999999998                                  -0.001842060470777                                  -0.002860745832074
26.250000000000000                                  -0.001873907001227                                  -0.002833890029297
26.260000000000002                                  -0.001905262111110                                  -0.002806595277080
26.270000000000000                                  -0.001936118499883                                  -0.002778872592151
26.280000000000001                                  -0.001966469107425                                  -0.002750733152998
26.289999999999999                                  -0.001996307152734                                  -0.002722188188828
26.300000000000001                                  -0.002025626096751                                  -0.002693249079405
26.309999999999999                                  -0.002054419870109                                  -0.002663927439124
26.320000000000000                                  -0.002082682538886                                  -0.002634234877071
26.329999999999998                                  -0.002110408646402                                  -0.002604183102643
26.340000000000000                                  -0.002137592920568                                  -0.002573784010862
26.350000000000001                                  -0.002164230456667                                  -0.002543049534393
26.359999999999999                                  -0.002190316680781                                  -0.002511991642061
26.370000000000001                                  -0.002215847337869                                  -0.002480622419801
26.379999999999999                                  -0.002240818405493                                  -0.002448953948040
26.390000000000001                                  -0.002265226286937                                  -0.002416998378817
26.399999999999999                                  -0.002289067683074                                  -0.002384767961624
26.410000000000000                                  -0.002312339601402                                  -0.002352274877936
26.420000000000002                                  -0.002335039325458                                  -0.002319531293584
26.430000000000000                                  -0.002357164554288                                  -0.002286549488467
26.440000000000001                                  -0.002378713166580                                  -0.002253341625276
26.449999999999999                                  -0.002399683433958                                  -0.002219919926332
26.460000000000001                                  -0.002420074002316                                  -0.002186296563059
26.469999999999999                                  -0.002439883595906                                  -0.002152483637342
26.480000000000000                                  -0.002459111580717                                  -0.002118493268210
26.489999999999998                                  -0.002477757253595                                  -0.002084337414970
26.500000000000000                                  -0.002495820511979                                  -0.002050028138411
26.510000000000002                                  -0.002513301330917                                  -0.002015577207726
26.520000000000000                                  -0.002530200095546                                  -0.001980996489565
26.530000000000001                                  -0.002546517390119                                  -0.001946297712794
26.539999999999999                                  -0.002562254160977                                  -0.001911492490086
26.550000000000001                                  -0.002577411536677                                  -0.001876592323926
26.559999999999999                                  -0.002591991008366                                  -0.001841608656788
26.570000000000000                                  -0.002605994170847                                  -0.001806552760595
26.579999999999998                                  -0.002619423062223                                  -0.001771435797056
26.590000000000000                                  -0.002632279786316                                  -0.001736268805661
26.600000000000001                                  -0.002644566889653                                  -0.001701062718726
26.609999999999999                                  -0.002656286941485                                  -0.001665828197812
26.620000000000001                                  -0.002667442828169                                  -0.001630576004302
26.629999999999999                                  -0.002678037736985                                  -0.001595316504702
26.640000000000001                                  -0.002688074962005                                  -0.001560060002914
26.649999999999999                                  -0.002697558089273                                  -0.001524816702540
26.660000000000000                                  -0.002706490764674                                  -0.001489596525360
26.670000000000002                                  -0.002714876984392                                  -0.001454409271153
26.680000000000000                                  -0.002722720859788                                  -0.001419264611424
26.690000000000001                                  -0.002730026698598                                  -0.001384172020976
26.699999999999999                                  -0.002736798953956                                  -0.001349140720418
26.710000000000001                                  -0.002743042276969                                  -0.001314179856079
26.719999999999999                                  -0.002748761498998                                  -0.001279298337731
26.730000000000000                                  -0.002753961559050                                  -0.001244504881989
26.739999999999998                                  -0.002758647542502                                  -0.001209808029378
26.750000000000000                                  -0.002762824702767                                  -0.001175216118804
26.760000000000002                                  -0.002766498419170                                  -0.001140737335935
26.770000000000000                                  -0.002769674187457                                  -0.001106379656564
26.780000000000001                                  -0.002772357662924                                  -0.001072150795546
26.789999999999999                                  -0.002774554477773                                  -0.001038058370876
26.800000000000001                                  -0.002776270604343                                  -0.001004109758328
26.809999999999999                                  -0.002777511900276                                  -0.000970312135238
26.820000000000000                                  -0.002778284413920                                  -0.000936672494974
26.829999999999998                                  -0.002778594294702                                  -0.000903197669611
26.840000000000000                                  -0.002778447676939                                  -0.000869894179393
26.850000000000001                                  -0.002777850926593                                  -0.000836768502809
26.859999999999999                                  -0.002776810308183                                  -0.000803826814416
26.870000000000001                                  -0.002775332274515                                  -0.000771075146913
26.879999999999999                                  -0.002773423300689                                  -0.000738519323979
26.890000000000001                                  -0.002771089917968                                  -0.000706164964860
26.899999999999999                                  -0.002768338657733                                  -0.000674017526699
26.910000000000000                                  -0.002765176121799                                  -0.000642082253486
26.920000000000002                                  -0.002761609019204                                  -0.000610364205442
26.930000000000000                                  -0.002757643986713                                  -0.000578868296118
26.940000000000001                                  -0.002753287700385                                  -0.000547599186739
26.949999999999999                                  -0.002748546936953                                  -0.000516561435732
26.960000000000001                                  -0.002743428443299                                  -0.000485759327981
26.969999999999999                                  -0.002737938942283                                  -0.000455197041655
26.980000000000000                                  -0.002732085207329                                  -0.000424878557226
26.989999999999998                                  -0.002725874019206                                  -0.000394807693816
27.000000000000000                                  -0.002719312143736                                  -0.000364988073516
27.010000000000002                                  -0.002712406345498                                  -0.000335423161853
27.020000000000000                                  -0.002705163382690                                  -0.000306116269131
27.030000000000001                                  -0.002697589969288                                  -0.000277070522008
27.039999999999999                                  -0.002689692906676                                  -0.000248288903210
27.050000000000001                                  -0.002681478862071                                  -0.000219774235399
27.059999999999999                                  -0.002672954518459                                  -0.000191529159019
27.070000000000000                                  -0.002664126538632                                  -0.000163556193254
27.079999999999998                                  -0.002655001588723                                  -0.000135857687439
27.090000000000000                                  -0.002645586274883                                  -0.000108435861353
27.100000000000001                                  -0.002635887154176                                  -0.000081292769940
27.109999999999999                                  -0.002625910747106                                  -0.000054430334355
27.120000000000001                                  -0.002615663584941                                  -0.000027850335860
27.129999999999999                                  -0.002605152114942                                  -0.000001554420119
27.140000000000001                                  -0.002594382743755                                   0.000024455903131
27.149999999999999                                  -0.002583361826630                                   0.000050179253545
27.160000000000000                                  -0.002572095708283                                   0.000075614377857
27.170000000000002                                  -0.002560590623185                                   0.000100760149096
27.180000000000000                                  -0.002548852810170                                   0.000125615560202
27.190000000000001                                  -0.002536888420185                                   0.000150179731912
27.199999999999999                                  -0.002524703584988                                   0.000174451889025
27.210000000000001                                  -0.002512304335737                                   0.000198431379344
27.219999999999999                                  -0.002499696646680                                   0.000222117654493
27.230000000000000                                  -0.002486886485674                                   0.000245510277170
27.239999999999998                                  -0.002473879693895                                   0.000268608922071
27.250000000000000                                  -0.002460682098561                                   0.000291413352968
27.260000000000002                                  -0.002447299436226                                   0.000313923442806
27.270000000000000                                  -0.002433737387010                                   0.000336139155227
27.280000000000001                                  -0.002420001575689                                   0.000358060549642
27.289999999999999                                  -0.002406097529795                                   0.000379687795172
27.300000000000001                                  -0.002392030745689                                   0.000401021104534
27.309999999999999                                  -0.002377806645691                                   0.000422060818520
27.320000000000000                                  -0.002363430562135                                   0.000442807365510
27.329999999999998                                  -0.002348907764129                                   0.000463261200413
27.340000000000000                                  -0.002334243475261                                   0.000483422927713
27.350000000000001                                  -0.002319442829136                                   0.000503293181151
27.359999999999999                                  -0.002304510886790                                   0.000522872668178
27.370000000000001                                  -0.002289452644255                                   0.000542162190904
27.379999999999999                                  -0.002274273032142                                   0.000561162624409
27.390000000000001                                  -0.002258976906496                                   0.000579874864456
27.399999999999999                                  -0.002243569037695                                   0.000598299910506
27.410000000000000                                  -0.002228054127437                                   0.000616438817774
27.420000000000002                                  -0.002212436873013                                   0.000634292699732
27.430000000000000                                  -0.002196721785324                                   0.000651862736806
27.440000000000001                                  -0.002180913375310                                   0.000669150136411
27.449999999999999                                  -0.002165016068935                                   0.000686156162674
27.460000000000001                                  -0.002149034248995                                   0.000702882172577
27.469999999999999                                  -0.002132972160559                                   0.000719329534837
27.480000000000000                                  -0.002116834035779                                   0.000735499650264
27.489999999999998                                  -0.002100624030319                                   0.000751394010010
27.500000000000000                                  -0.002084346184759                                   0.000767014160665
27.510000000000002                                  -0.002068004542371                                   0.000782361591027
27.520000000000000                                  -0.002051602990627                                   0.000797437916369
27.530000000000001                                  -0.002035145446447                                   0.000812244811184
27.539999999999999                                  -0.002018635667286                                   0.000826783893533
27.550000000000001                                  -0.002002077403064                                   0.000841056893556
27.559999999999999                                  -0.001985474288274                                   0.000855065519829
27.570000000000000                                  -0.001968829939296                                   0.000868811576663
27.579999999999998                                  -0.001952147881410                                   0.000882296820217
27.590000000000000                                  -0.001935431528699                                   0.000895523081316
27.600000000000001                                  -0.001918684358469                                   0.000908492238824
27.609999999999999                                  -0.001901909633144                                   0.000921206139523
27.620000000000001                                  -0.001885110648809                                   0.000933666700800
27.629999999999999                                  -0.001868290586632                                   0.000945875832247
27.640000000000001                                  -0.001851452597163                                   0.000957835488686
27.649999999999999                                  -0.001834599746331                                   0.000969547630514
27.660000000000000                                  -0.001817735043030                                   0.000981014208303
27.670000000000002                                  -0.001800861458333                                   0.000992237280769
27.680000000000000                                  -0.001783981846340                                   0.001003218795581
27.690000000000001                                  -0.001767099057697                                   0.001013960827575
27.699999999999999                                  -0.001750215882036                                   0.001024465390685
27.710000000000001                                  -0.001733335009048                                   0.001034734540246
27.719999999999999                                  -0.001716459079815                                   0.001044770361476
27.730000000000000                                  -0.001699590679894                                   0.001054574941220
27.739999999999998                                  -0.001682732390839                                   0.001064150300853
27.750000000000000                                  -0.001665886666512                                   0.001073498620240
27.760000000000002                                  -0.001649055960848                                   0.001082621962601
27.770000000000000                                  -0.001632242596690                                   0.001091522397330
27.780000000000001                                  -0.001615448945894                                   0.001100202091449
27.789999999999999                                  -0.001598677248754                                   0.001108663140174
27.800000000000001                                  -0.001581929730490                                   0.001116907648724
27.809999999999999                                  -0.001565208529977                                   0.001124937773377
27.820000000000000                                  -0.001548515766847                                   0.001132755618059
27.829999999999998                                  -0.001531853519042                                   0.001140363354709
27.840000000000000                                  -0.001515223779851                                   0.001147763064188
27.850000000000001                                  -0.001498628535445                                   0.001154956928490
27.859999999999999                                  -0.001482069656002                                   0.001161946981029
27.870000000000001                                  -0.001465549054435                                   0.001168735437381
27.879999999999999                                  -0.001449068520260                                   0.001175324429004
27.890000000000001                                  -0.001432629818175                                   0.001181716014904
27.899999999999999                                  -0.001416234723793                                   0.001187912366535
27.910000000000000                                  -0.001399884864527                                   0.001193915584898
27.920000000000002                                  -0.001383581915150                                   0.001199727772499
27.930000000000000                                  -0.001367327460250                                   0.001205351059644
27.940000000000001                                  -0.001351123072449                                   0.001210787548296
27.949999999999999                                  -0.001334970245985                                   0.001216039319925
27.960000000000001                                  -0.001318870434904                                   0.001221108453459
27.969999999999999                                  -0.001302825112408                                   0.001225997071643
27.980000000000000                                  -0.001286835640382                                   0.001230707247955
27.989999999999998                                  -0.001270903402471                                   0.001235241021251
28.000000000000000                                  -0.001255029666678                                   0.001239600499611
